dataset,engine_id,cycle,estimated_rul,health_score,anomaly_score,status,degradation_status
FD001,82,101,70.1,29.77,31.54,NORMAL,CRITICAL
FD001,82,102,69.1,22.76,57.11,NORMAL,CRITICAL
FD001,82,103,68.1,20.53,63.56,NORMAL,CRITICAL
FD001,82,104,67.1,24.35,45.8,NORMAL,CRITICAL
FD001,82,105,66.1,26.63,34.23,NORMAL,CRITICAL
FD001,82,106,65.1,25.82,34.99,NORMAL,CRITICAL
FD001,82,107,64.1,21.68,49.07,NORMAL,CRITICAL
FD001,82,108,63.1,17.14,64.77,NORMAL,CRITICAL
FD001,82,109,62.1,8.25,97.85,CRITICAL,CRITICAL
FD001,82,110,61.1,15.59,66.04,NORMAL,CRITICAL
FD001,82,111,60.1,13.92,70.23,NORMAL,CRITICAL
FD001,82,112,59.1,11.27,78.38,NORMAL,CRITICAL
FD001,82,113,58.1,24.19,24.23,NORMAL,CRITICAL
FD001,82,114,57.1,7.89,86.96,WARNING,WARNING
FD001,82,115,56.1,9.05,79.85,NORMAL,CRITICAL
FD001,82,116,55.1,7.16,84.94,NORMAL,CRITICAL
FD001,82,117,54.1,12.52,61.02,NORMAL,CRITICAL
FD001,82,118,53.1,23.06,16.42,NORMAL,CRITICAL
FD001,82,119,52.1,26.4,0.57,NORMAL,CRITICAL
FD001,82,120,51.1,20.78,20.6,NORMAL,CRITICAL
FD001,82,121,50.1,13.64,46.67,NORMAL,CRITICAL
FD001,82,122,49.1,8.73,63.84,NORMAL,CRITICAL
FD001,82,123,48.1,0.0,97.95,CRITICAL,CRITICAL
FD001,82,124,47.1,1.87,86.36,WARNING,WARNING
FD001,82,125,46.1,0.0,99.81,CRITICAL,CRITICAL
FD001,82,126,45.1,0.0,97.29,CRITICAL,CRITICAL
FD001,82,127,44.1,0.0,95.74,WARNING,WARNING
FD001,82,128,43.1,2.38,74.43,NORMAL,CRITICAL
FD001,82,129,42.1,1.84,74.12,NORMAL,CRITICAL
FD001,82,130,41.1,1.77,71.94,NORMAL,CRITICAL
FD001,82,131,40.1,0.0,92.84,WARNING,WARNING
FD001,82,132,39.1,0.0,92.39,WARNING,WARNING
FD001,82,133,38.1,0.0,84.45,NORMAL,CRITICAL
FD001,82,134,37.1,0.0,93.75,WARNING,WARNING
FD001,82,135,36.1,0.0,87.08,WARNING,WARNING
FD001,82,136,35.1,0.0,69.73,NORMAL,CRITICAL
FD001,82,137,34.1,0.0,95.86,WARNING,WARNING
FD001,82,138,33.1,3.66,44.62,NORMAL,CRITICAL
FD001,82,139,32.1,1.05,52.58,NORMAL,CRITICAL
FD001,82,140,31.1,5.35,32.9,NORMAL,CRITICAL
FD001,82,141,30.1,10.81,8.6,NORMAL,CRITICAL
FD001,82,142,29.1,0.0,81.14,NORMAL,CRITICAL
FD001,82,143,28.1,2.58,36.59,NORMAL,CRITICAL
FD001,82,144,27.1,0.0,46.2,NORMAL,CRITICAL
FD001,82,145,26.1,0.0,59.56,NORMAL,CRITICAL
FD001,82,146,25.1,0.0,79.98,NORMAL,CRITICAL
FD001,82,147,24.1,0.0,48.97,NORMAL,CRITICAL
FD001,82,148,23.1,0.0,67.01,NORMAL,CRITICAL
FD001,82,149,22.1,3.37,18.63,NORMAL,CRITICAL
FD001,82,150,21.1,0.0,42.42,NORMAL,CRITICAL
FD001,82,151,20.1,0.0,27.26,NORMAL,CRITICAL
FD001,82,152,19.1,4.81,5.44,NORMAL,CRITICAL
FD001,82,153,18.1,0.0,66.03,NORMAL,CRITICAL
FD001,82,154,17.1,0.0,34.46,NORMAL,CRITICAL
FD001,82,155,16.1,0.0,51.58,NORMAL,CRITICAL
FD001,82,156,15.1,0.0,42.08,NORMAL,CRITICAL
FD001,82,157,14.1,0.0,49.52,NORMAL,CRITICAL
FD001,82,158,13.1,0.0,10.22,NORMAL,CRITICAL
FD001,82,159,12.1,0.0,16.4,NORMAL,CRITICAL
FD001,82,160,11.1,0.8,1.74,NORMAL,CRITICAL
FD001,82,161,10.1,0.0,29.76,NORMAL,CRITICAL
FD001,82,162,9.1,0.0,73.49,NORMAL,CRITICAL
FD001,83,1,204.73,74.87,95.03,NORMAL,NORMAL
FD001,83,2,203.73,73.42,95.37,NORMAL,NORMAL
FD001,83,3,202.73,72.93,91.86,NORMAL,NORMAL
FD001,83,4,201.73,70.49,96.13,NORMAL,NORMAL
FD001,83,5,200.73,75.4,70.99,NORMAL,NORMAL
FD001,83,6,199.73,83.13,34.62,NORMAL,NORMAL
FD001,83,7,198.73,78.75,46.64,NORMAL,NORMAL
FD001,83,8,197.73,85.93,12.46,NORMAL,NORMAL
FD001,83,9,196.73,62.84,99.31,NORMAL,NORMAL
FD001,83,10,195.73,74.93,45.48,NORMAL,NORMAL
FD001,83,11,194.73,62.13,91.19,WARNING,WARNING
FD001,83,12,193.73,59.1,97.83,CRITICAL,CRITICAL
FD001,83,13,192.73,64.9,69.16,NORMAL,NORMAL
FD001,83,14,191.73,56.84,95.91,WARNING,WARNING
FD001,83,15,190.73,56.24,92.87,WARNING,WARNING
FD001,83,16,189.73,55.01,92.28,WARNING,WARNING
FD001,83,17,188.73,65.57,44.58,NORMAL,NORMAL
FD001,83,18,187.73,53.27,88.28,WARNING,WARNING
FD001,83,19,186.73,51.35,90.5,WARNING,WARNING
FD001,83,20,185.73,54.12,73.95,NORMAL,WARNING
FD001,83,21,184.73,50.97,81.04,NORMAL,WARNING
FD001,83,22,183.73,48.26,86.39,WARNING,WARNING
FD001,83,23,182.73,46.2,89.19,WARNING,WARNING
FD001,83,24,181.73,48.51,74.47,NORMAL,WARNING
FD001,83,25,180.73,49.51,64.99,NORMAL,WARNING
FD001,83,26,179.73,43.99,81.58,NORMAL,WARNING
FD001,83,27,178.73,56.55,25.83,NORMAL,WARNING
FD001,83,28,177.73,55.93,22.87,NORMAL,WARNING
FD001,83,29,176.73,53.89,25.55,NORMAL,WARNING
FD001,83,30,175.73,48.06,43.39,NORMAL,WARNING
FD001,83,31,174.73,40.63,67.6,NORMAL,WARNING
FD001,83,32,173.73,42.15,56.06,NORMAL,WARNING
FD001,83,33,172.73,33.98,83.26,NORMAL,WARNING
FD001,83,34,171.73,46.4,28.11,NORMAL,WARNING
FD001,83,35,170.73,39.67,49.53,NORMAL,WARNING
FD001,83,36,169.73,41.78,35.61,NORMAL,WARNING
FD001,83,37,168.73,24.98,97.34,CRITICAL,CRITICAL
FD001,83,38,167.73,26.96,83.92,NORMAL,CRITICAL
FD001,83,39,166.73,32.48,56.37,NORMAL,WARNING
FD001,83,40,165.73,21.17,96.15,WARNING,WARNING
FD001,83,41,164.73,31.92,47.66,NORMAL,WARNING
FD001,83,42,163.73,19.97,89.98,WARNING,WARNING
FD001,83,43,162.73,17.47,94.5,WARNING,WARNING
FD001,83,44,161.73,17.26,89.85,WARNING,WARNING
FD001,83,45,160.73,24.57,55.14,NORMAL,CRITICAL
FD001,83,46,159.73,34.4,10.35,NORMAL,WARNING
FD001,83,47,158.73,34.38,4.96,NORMAL,WARNING
FD001,83,48,157.73,32.8,5.79,NORMAL,WARNING
FD001,83,49,156.73,25.4,29.91,NORMAL,CRITICAL
FD001,83,50,155.73,11.67,79.36,NORMAL,CRITICAL
FD001,83,51,154.73,5.17,99.85,CRITICAL,CRITICAL
FD001,83,52,153.73,7.65,84.46,NORMAL,CRITICAL
FD001,83,53,152.73,6.1,85.18,WARNING,WARNING
FD001,83,54,151.73,5.36,82.69,NORMAL,CRITICAL
FD001,83,55,150.73,5.12,78.14,NORMAL,CRITICAL
FD001,83,56,149.73,1.94,85.4,WARNING,WARNING
FD001,83,57,148.73,0.16,87.01,WARNING,WARNING
FD001,83,58,147.73,0.0,90.85,WARNING,WARNING
FD001,83,59,146.73,0.0,97.81,CRITICAL,CRITICAL
FD001,83,60,145.73,0.0,93.68,WARNING,WARNING
FD001,83,61,144.73,15.09,5.39,NORMAL,CRITICAL
FD001,83,62,143.73,2.45,50.49,NORMAL,CRITICAL
FD001,83,63,142.73,9.66,16.15,NORMAL,CRITICAL
FD001,83,64,141.73,12.02,1.25,NORMAL,CRITICAL
FD001,83,65,140.73,0.0,70.36,NORMAL,CRITICAL
FD001,83,66,139.73,0.0,54.91,NORMAL,CRITICAL
FD001,83,67,138.73,0.0,45.88,NORMAL,CRITICAL
FD001,83,68,137.73,0.0,98.02,CRITICAL,CRITICAL
FD001,83,69,136.73,0.0,74.96,NORMAL,CRITICAL
FD001,83,70,135.73,0.0,34.79,NORMAL,CRITICAL
FD001,83,71,134.73,0.0,36.33,NORMAL,CRITICAL
FD001,83,72,133.73,0.0,38.7,NORMAL,CRITICAL
FD001,83,73,132.73,0.0,85.76,WARNING,WARNING
FD001,84,1,232.77,75.66,95.03,NORMAL,NORMAL
FD001,84,2,231.77,75.2,94.57,NORMAL,NORMAL
FD001,84,3,230.77,78.42,79.34,NORMAL,NORMAL
FD001,84,4,229.77,87.66,40.06,NORMAL,NORMAL
FD001,84,5,228.77,79.24,71.43,NORMAL,NORMAL
FD001,84,6,227.77,85.95,42.24,NORMAL,NORMAL
FD001,84,7,226.77,84.92,44.05,NORMAL,NORMAL
FD001,84,8,225.77,90.95,17.58,NORMAL,NORMAL
FD001,84,9,224.77,80.23,58.17,NORMAL,NORMAL
FD001,84,10,223.77,79.02,60.68,NORMAL,NORMAL
FD001,84,11,222.77,89.08,18.09,NORMAL,NORMAL
FD001,84,12,221.77,77.96,60.23,NORMAL,NORMAL
FD001,84,13,220.77,91.3,4.57,NORMAL,NORMAL
FD001,84,14,219.77,91.17,2.76,NORMAL,NORMAL
FD001,84,15,218.77,82.28,35.99,NORMAL,NORMAL
FD001,84,16,217.77,88.39,9.23,NORMAL,NORMAL
FD001,84,17,216.77,87.62,9.97,NORMAL,NORMAL
FD001,84,18,215.77,67.65,87.54,WARNING,WARNING
FD001,84,19,214.77,88.03,3.69,NORMAL,NORMAL
FD001,84,20,213.77,79.01,37.43,NORMAL,NORMAL
FD001,84,21,212.77,79.26,34.13,NORMAL,NORMAL
FD001,84,22,211.77,76.84,41.5,NORMAL,NORMAL
FD001,84,23,210.77,74.98,46.6,NORMAL,NORMAL
FD001,84,24,209.77,81.22,19.32,NORMAL,NORMAL
FD001,84,25,208.77,76.02,37.79,NORMAL,NORMAL
FD001,84,26,207.77,62.88,88.0,WARNING,WARNING
FD001,84,27,206.77,62.69,86.45,WARNING,WARNING
FD001,84,28,205.77,64.23,77.97,NORMAL,NORMAL
FD001,84,29,204.77,67.39,62.99,NORMAL,NORMAL
FD001,84,30,203.77,61.68,83.51,NORMAL,NORMAL
FD001,84,31,202.77,79.72,9.04,NORMAL,NORMAL
FD001,84,32,201.77,61.82,78.29,NORMAL,NORMAL
FD001,84,33,200.77,68.23,50.35,NORMAL,NORMAL
FD001,84,34,199.77,60.72,78.03,NORMAL,NORMAL
FD001,84,35,198.77,64.71,59.77,NORMAL,NORMAL
FD001,84,36,197.77,70.6,33.87,NORMAL,NORMAL
FD001,84,37,196.77,69.5,35.94,NORMAL,NORMAL
FD001,84,38,195.77,61.48,65.7,NORMAL,NORMAL
FD001,84,39,194.77,58.33,76.0,NORMAL,WARNING
FD001,84,40,193.77,57.22,78.11,NORMAL,WARNING
FD001,84,41,192.77,67.24,35.7,NORMAL,NORMAL
FD001,84,42,191.77,70.56,20.07,NORMAL,NORMAL
FD001,84,43,190.77,54.36,82.55,NORMAL,WARNING
FD001,84,44,189.77,64.3,40.48,NORMAL,NORMAL
FD001,84,45,188.77,67.79,24.2,NORMAL,NORMAL
FD001,84,46,187.77,54.47,75.15,NORMAL,WARNING
FD001,84,47,186.77,62.57,40.4,NORMAL,NORMAL
FD001,84,48,185.77,65.02,28.3,NORMAL,NORMAL
FD001,84,49,184.77,70.11,5.61,NORMAL,NORMAL
FD001,84,50,183.77,59.97,43.84,NORMAL,WARNING
FD001,84,51,182.77,56.56,55.17,NORMAL,WARNING
FD001,84,52,181.77,57.43,49.35,NORMAL,WARNING
FD001,84,53,180.77,54.21,59.89,NORMAL,WARNING
FD001,84,54,179.77,56.08,50.11,NORMAL,WARNING
FD001,84,55,178.77,48.82,76.8,NORMAL,WARNING
FD001,84,56,177.77,46.13,85.24,WARNING,WARNING
FD001,84,57,176.77,65.63,4.93,NORMAL,NORMAL
FD001,84,58,175.77,55.42,43.43,NORMAL,WARNING
FD001,84,59,174.77,52.22,53.92,NORMAL,WARNING
FD001,84,60,173.77,64.0,4.47,NORMAL,NORMAL
FD001,84,61,172.77,53.9,42.52,NORMAL,WARNING
FD001,84,62,171.77,58.39,22.26,NORMAL,WARNING
FD001,84,63,170.77,63.22,0.62,NORMAL,NORMAL
FD001,84,64,169.77,49.97,51.27,NORMAL,WARNING
FD001,84,65,168.77,45.43,67.11,NORMAL,WARNING
FD001,84,66,167.77,52.93,34.78,NORMAL,WARNING
FD001,84,67,166.77,41.49,78.23,NORMAL,WARNING
FD001,84,68,165.77,52.54,31.7,NORMAL,WARNING
FD001,84,69,164.77,47.7,48.75,NORMAL,WARNING
FD001,84,70,163.77,44.59,58.84,NORMAL,WARNING
FD001,84,71,162.77,45.06,54.65,NORMAL,WARNING
FD001,84,72,161.77,48.95,36.76,NORMAL,WARNING
FD001,84,73,160.77,39.63,71.71,NORMAL,WARNING
FD001,84,74,159.77,48.44,34.16,NORMAL,WARNING
FD001,84,75,158.77,54.45,7.76,NORMAL,WARNING
FD001,84,76,157.77,55.58,0.95,NORMAL,WARNING
FD001,84,77,156.77,43.34,47.55,NORMAL,WARNING
FD001,84,78,155.77,36.15,73.99,NORMAL,WARNING
FD001,84,79,154.77,34.07,80.01,NORMAL,WARNING
FD001,84,80,153.77,38.33,60.64,NORMAL,WARNING
FD001,84,81,152.77,41.72,44.73,NORMAL,WARNING
FD001,84,82,151.77,36.4,63.71,NORMAL,WARNING
FD001,84,83,150.77,29.12,90.51,WARNING,WARNING
FD001,84,84,149.77,30.64,82.11,NORMAL,WARNING
FD001,84,85,148.77,36.59,55.97,NORMAL,WARNING
FD001,84,86,147.77,46.69,13.22,NORMAL,WARNING
FD001,84,87,146.77,47.74,6.7,NORMAL,WARNING
FD001,84,88,145.77,28.0,83.33,NORMAL,CRITICAL
FD001,84,89,144.77,37.9,41.44,NORMAL,WARNING
FD001,84,90,143.77,24.07,94.43,WARNING,WARNING
FD001,84,91,142.77,41.45,22.55,NORMAL,WARNING
FD001,84,92,141.77,40.07,25.76,NORMAL,WARNING
FD001,84,93,140.77,35.62,41.22,NORMAL,WARNING
FD001,84,94,139.77,36.61,34.97,NORMAL,WARNING
FD001,84,95,138.77,42.35,9.68,NORMAL,WARNING
FD001,84,96,137.77,36.66,30.12,NORMAL,WARNING
FD001,84,97,136.77,40.87,10.94,NORMAL,WARNING
FD001,84,98,135.77,41.67,5.4,NORMAL,WARNING
FD001,84,99,134.77,39.14,13.21,NORMAL,WARNING
FD001,84,100,133.77,27.63,56.93,NORMAL,CRITICAL
FD001,84,101,132.77,27.41,55.47,NORMAL,CRITICAL
FD001,84,102,131.77,37.8,11.6,NORMAL,WARNING
FD001,84,103,130.77,37.39,10.91,NORMAL,WARNING
FD001,84,104,129.77,28.88,42.62,NORMAL,CRITICAL
FD001,84,105,128.77,26.18,51.1,NORMAL,CRITICAL
FD001,84,106,127.77,36.01,9.45,NORMAL,WARNING
FD001,84,107,126.77,18.91,75.54,NORMAL,CRITICAL
FD001,84,108,125.77,30.31,27.61,NORMAL,WARNING
FD001,84,109,124.77,26.55,40.33,NORMAL,CRITICAL
FD001,84,110,123.77,30.69,21.41,NORMAL,WARNING
FD001,84,111,122.77,18.32,68.59,NORMAL,CRITICAL
FD001,84,112,121.77,23.0,47.53,NORMAL,CRITICAL
FD001,84,113,120.77,31.97,9.32,NORMAL,WARNING
FD001,84,114,119.77,23.48,40.96,NORMAL,CRITICAL
FD001,84,115,118.77,16.39,66.99,NORMAL,CRITICAL
FD001,84,116,117.77,8.94,94.48,WARNING,WARNING
FD001,84,117,116.77,24.39,30.36,NORMAL,CRITICAL
FD001,84,118,115.77,26.94,17.81,NORMAL,CRITICAL
FD001,84,119,114.77,22.92,31.57,NORMAL,CRITICAL
FD001,84,120,113.77,14.49,62.96,NORMAL,CRITICAL
FD001,84,121,112.77,15.02,58.52,NORMAL,CRITICAL
FD001,84,122,111.77,7.38,86.77,WARNING,WARNING
FD001,84,123,110.77,9.7,75.16,NORMAL,CRITICAL
FD001,84,124,109.77,6.63,85.1,WARNING,WARNING
FD001,84,125,108.77,21.63,22.78,NORMAL,CRITICAL
FD001,84,126,107.77,12.49,57.03,NORMAL,CRITICAL
FD001,84,127,106.77,10.6,62.27,NORMAL,CRITICAL
FD001,84,128,105.77,17.4,32.71,NORMAL,CRITICAL
FD001,84,129,104.77,7.64,69.42,NORMAL,CRITICAL
FD001,84,130,103.77,11.81,50.45,NORMAL,CRITICAL
FD001,84,131,102.77,12.55,45.15,NORMAL,CRITICAL
FD001,84,132,101.77,16.66,26.37,NORMAL,CRITICAL
FD001,84,133,100.77,4.95,70.91,NORMAL,CRITICAL
FD001,84,134,99.77,21.82,1.08,NORMAL,CRITICAL
FD001,84,135,98.77,19.94,6.29,NORMAL,CRITICAL
FD001,84,136,97.77,0.17,83.05,NORMAL,CRITICAL
FD001,84,137,96.77,11.54,35.22,NORMAL,CRITICAL
FD001,84,138,95.77,0.0,84.2,NORMAL,CRITICAL
FD001,84,139,94.77,18.8,1.55,NORMAL,CRITICAL
FD001,84,140,93.77,16.65,7.8,NORMAL,CRITICAL
FD001,84,141,92.77,10.39,30.52,NORMAL,CRITICAL
FD001,84,142,91.77,3.89,54.22,NORMAL,CRITICAL
FD001,84,143,90.77,16.46,1.6,NORMAL,CRITICAL
FD001,84,144,89.77,5.0,45.11,NORMAL,CRITICAL
FD001,84,145,88.77,4.15,46.19,NORMAL,CRITICAL
FD001,84,146,87.77,13.1,8.07,NORMAL,CRITICAL
FD001,84,147,86.77,8.25,25.15,NORMAL,CRITICAL
FD001,84,148,85.77,1.46,49.97,NORMAL,CRITICAL
FD001,84,149,84.77,12.25,4.48,NORMAL,CRITICAL
FD001,84,150,83.77,6.61,24.71,NORMAL,CRITICAL
FD001,84,151,82.77,10.66,6.19,NORMAL,CRITICAL
FD001,84,152,81.77,5.22,25.64,NORMAL,CRITICAL
FD001,84,153,80.77,0.0,56.13,NORMAL,CRITICAL
FD001,84,154,79.77,1.73,34.95,NORMAL,CRITICAL
FD001,84,155,78.77,4.38,22.03,NORMAL,CRITICAL
FD001,84,156,77.77,0.0,38.03,NORMAL,CRITICAL
FD001,84,157,76.77,0.0,68.28,NORMAL,CRITICAL
FD001,84,158,75.77,0.0,68.41,NORMAL,CRITICAL
FD001,84,159,74.77,0.0,92.69,WARNING,WARNING
FD001,84,160,73.77,0.0,63.96,NORMAL,CRITICAL
FD001,84,161,72.77,0.0,46.68,NORMAL,CRITICAL
FD001,84,162,71.77,0.0,49.57,NORMAL,CRITICAL
FD001,84,163,70.77,0.0,62.44,NORMAL,CRITICAL
FD001,84,164,69.77,0.0,57.07,NORMAL,CRITICAL
FD001,84,165,68.77,0.0,43.89,NORMAL,CRITICAL
FD001,84,166,67.77,0.67,11.29,NORMAL,CRITICAL
FD001,84,167,66.77,0.0,32.33,NORMAL,CRITICAL
FD001,84,168,65.77,0.0,31.29,NORMAL,CRITICAL
FD001,84,169,64.77,0.29,5.8,NORMAL,CRITICAL
FD001,84,170,63.77,0.0,53.9,NORMAL,CRITICAL
FD001,84,171,62.77,0.0,47.54,NORMAL,CRITICAL
FD001,84,172,61.77,0.0,51.5,NORMAL,CRITICAL
FD001,85,1,208.3,73.3,95.03,NORMAL,NORMAL
FD001,85,2,207.3,70.15,95.87,NORMAL,NORMAL
FD001,85,3,206.3,70.83,81.4,NORMAL,NORMAL
FD001,85,4,205.3,78.79,37.78,NORMAL,NORMAL
FD001,85,5,204.3,71.95,53.36,NORMAL,NORMAL
FD001,85,6,203.3,62.63,78.9,NORMAL,NORMAL
FD001,85,7,202.3,66.92,49.95,NORMAL,NORMAL
FD001,85,8,201.3,65.84,42.5,NORMAL,NORMAL
FD001,85,9,200.3,48.55,99.93,NORMAL,WARNING
FD001,85,10,199.3,59.78,43.23,NORMAL,WARNING
FD001,85,11,198.3,52.76,59.53,NORMAL,WARNING
FD001,85,12,197.3,50.62,56.35,NORMAL,WARNING
FD001,85,13,196.3,58.21,14.22,NORMAL,WARNING
FD001,85,14,195.3,46.06,51.05,NORMAL,WARNING
FD001,85,15,194.3,47.98,31.62,NORMAL,WARNING
FD001,85,16,193.3,33.74,76.79,NORMAL,WARNING
FD001,85,17,192.3,29.11,83.55,NORMAL,CRITICAL
FD001,85,18,191.3,40.95,24.42,NORMAL,WARNING
FD001,85,19,190.3,34.97,36.61,NORMAL,WARNING
FD001,85,20,189.3,39.15,8.09,NORMAL,WARNING
FD001,85,21,188.3,34.51,14.91,NORMAL,WARNING
FD001,85,22,187.3,34.57,2.91,NORMAL,WARNING
FD001,85,23,186.3,28.71,14.56,NORMAL,CRITICAL
FD001,85,24,185.3,26.3,12.45,NORMAL,CRITICAL
FD001,85,25,184.3,5.94,82.13,NORMAL,CRITICAL
FD001,85,26,183.3,11.85,46.71,NORMAL,CRITICAL
FD001,85,27,182.3,1.88,74.84,NORMAL,CRITICAL
FD001,85,28,181.3,12.51,20.56,NORMAL,CRITICAL
FD001,85,29,180.3,4.95,39.03,NORMAL,CRITICAL
FD001,85,30,179.3,3.1,34.66,NORMAL,CRITICAL
FD001,85,31,178.3,0.0,55.31,NORMAL,CRITICAL
FD001,85,32,177.3,1.78,16.43,NORMAL,CRITICAL
FD001,85,33,176.3,0.0,63.17,NORMAL,CRITICAL
FD001,85,34,175.3,0.0,25.73,NORMAL,CRITICAL
FD001,86,1,192.99,75.33,95.03,NORMAL,NORMAL
FD001,86,2,191.99,74.26,95.69,NORMAL,NORMAL
FD001,86,3,190.99,72.95,97.28,NORMAL,NORMAL
FD001,86,4,189.99,71.92,97.77,NORMAL,NORMAL
FD001,86,5,188.99,72.98,89.92,NORMAL,NORMAL
FD001,86,6,187.99,76.12,73.69,NORMAL,NORMAL
FD001,86,7,186.99,70.82,91.25,NORMAL,NORMAL
FD001,86,8,185.99,68.09,98.54,NORMAL,NORMAL
FD001,86,9,184.99,68.84,91.9,NORMAL,NORMAL
FD001,86,10,183.99,75.58,61.31,NORMAL,NORMAL
FD001,86,11,182.99,72.64,69.46,NORMAL,NORMAL
FD001,86,12,181.99,75.92,52.68,NORMAL,NORMAL
FD001,86,13,180.99,79.59,34.39,NORMAL,NORMAL
FD001,86,14,179.99,75.38,47.57,NORMAL,NORMAL
FD001,86,15,178.99,74.52,47.36,NORMAL,NORMAL
FD001,86,16,177.99,78.07,29.53,NORMAL,NORMAL
FD001,86,17,176.99,74.36,40.76,NORMAL,NORMAL
FD001,86,18,175.99,77.83,23.24,NORMAL,NORMAL
FD001,86,19,174.99,73.05,38.69,NORMAL,NORMAL
FD001,86,20,173.99,66.8,60.06,NORMAL,NORMAL
FD001,86,21,172.99,70.74,40.69,NORMAL,NORMAL
FD001,86,22,171.99,79.51,1.97,NORMAL,NORMAL
FD001,86,23,170.99,58.5,82.35,NORMAL,WARNING
FD001,86,24,169.99,70.42,31.04,NORMAL,NORMAL
FD001,86,25,168.99,61.24,64.13,NORMAL,NORMAL
FD001,86,26,167.99,56.65,78.85,NORMAL,WARNING
FD001,86,27,166.99,60.93,58.08,NORMAL,NORMAL
FD001,86,28,165.99,66.44,32.41,NORMAL,NORMAL
FD001,86,29,164.99,71.48,8.61,NORMAL,NORMAL
FD001,86,30,163.99,52.85,79.53,NORMAL,WARNING
FD001,86,31,162.99,64.57,29.0,NORMAL,NORMAL
FD001,86,32,161.99,55.7,60.83,NORMAL,WARNING
FD001,86,33,160.99,60.89,36.42,NORMAL,NORMAL
FD001,86,34,159.99,54.75,57.37,NORMAL,WARNING
FD001,86,35,158.99,61.21,27.87,NORMAL,NORMAL
FD001,86,36,157.99,48.69,74.33,NORMAL,WARNING
FD001,86,37,156.99,44.16,88.8,WARNING,WARNING
FD001,86,38,155.99,57.84,30.46,NORMAL,WARNING
FD001,86,39,154.99,47.66,67.54,NORMAL,WARNING
FD001,86,40,153.99,55.75,31.55,NORMAL,WARNING
FD001,86,41,152.99,59.34,13.53,NORMAL,WARNING
FD001,86,42,151.99,52.28,38.14,NORMAL,WARNING
FD001,86,43,150.99,38.77,88.55,WARNING,WARNING
FD001,86,44,149.99,56.19,15.25,NORMAL,WARNING
FD001,86,45,148.99,44.59,58.01,NORMAL,WARNING
FD001,86,46,147.99,40.43,71.01,NORMAL,WARNING
FD001,86,47,146.99,40.35,67.71,NORMAL,WARNING
FD001,86,48,145.99,41.39,59.9,NORMAL,WARNING
FD001,86,49,144.99,44.73,42.89,NORMAL,WARNING
FD001,86,50,143.99,43.7,43.39,NORMAL,WARNING
FD001,86,51,142.99,47.62,24.09,NORMAL,WARNING
FD001,86,52,141.99,36.53,64.79,NORMAL,WARNING
FD001,86,53,140.99,39.49,49.3,NORMAL,WARNING
FD001,86,54,139.99,43.94,27.89,NORMAL,WARNING
FD001,86,55,138.99,43.92,24.32,NORMAL,WARNING
FD001,86,56,137.99,47.01,8.34,NORMAL,WARNING
FD001,86,57,136.99,39.23,35.81,NORMAL,WARNING
FD001,86,58,135.99,28.67,74.41,NORMAL,CRITICAL
FD001,86,59,134.99,38.09,33.1,NORMAL,WARNING
FD001,86,60,133.99,30.8,58.64,NORMAL,WARNING
FD001,86,61,132.99,35.17,37.49,NORMAL,WARNING
FD001,86,62,131.99,38.57,20.25,NORMAL,WARNING
FD001,86,63,130.99,36.23,25.99,NORMAL,WARNING
FD001,86,64,129.99,24.72,68.39,NORMAL,CRITICAL
FD001,86,65,128.99,36.24,18.69,NORMAL,WARNING
FD001,86,66,127.99,26.06,55.76,NORMAL,CRITICAL
FD001,86,67,126.99,29.02,40.29,NORMAL,CRITICAL
FD001,86,68,125.99,35.28,11.61,NORMAL,WARNING
FD001,86,69,124.99,36.8,1.88,NORMAL,WARNING
FD001,86,70,123.99,34.83,6.13,NORMAL,WARNING
FD001,86,71,122.99,28.24,28.84,NORMAL,CRITICAL
FD001,86,72,121.99,34.42,0.5,NORMAL,WARNING
FD001,86,73,120.99,30.86,11.09,NORMAL,WARNING
FD001,86,74,119.99,13.62,76.44,NORMAL,CRITICAL
FD001,86,75,118.99,14.12,70.79,NORMAL,CRITICAL
FD001,86,76,117.99,27.81,12.39,NORMAL,CRITICAL
FD001,86,77,116.99,21.14,35.43,NORMAL,CRITICAL
FD001,86,78,115.99,26.92,8.68,NORMAL,CRITICAL
FD001,86,79,114.99,24.05,16.54,NORMAL,CRITICAL
FD001,86,80,113.99,23.14,16.53,NORMAL,CRITICAL
FD001,86,81,112.99,7.33,76.15,NORMAL,CRITICAL
FD001,86,82,111.99,19.16,25.2,NORMAL,CRITICAL
FD001,86,83,110.99,15.34,36.81,NORMAL,CRITICAL
FD001,86,84,109.99,18.06,22.3,NORMAL,CRITICAL
FD001,86,85,108.99,20.71,8.08,NORMAL,CRITICAL
FD001,86,86,107.99,4.22,70.38,NORMAL,CRITICAL
FD001,86,87,106.99,5.69,60.88,NORMAL,CRITICAL
FD001,86,88,105.99,12.05,31.81,NORMAL,CRITICAL
FD001,86,89,104.99,2.21,67.51,NORMAL,CRITICAL
FD001,86,90,103.99,7.3,43.53,NORMAL,CRITICAL
FD001,86,91,102.99,4.45,51.31,NORMAL,CRITICAL
FD001,86,92,101.99,15.55,3.24,NORMAL,CRITICAL
FD001,86,93,100.99,0.0,65.58,NORMAL,CRITICAL
FD001,86,94,99.99,0.0,70.54,NORMAL,CRITICAL
FD001,86,95,98.99,0.53,52.42,NORMAL,CRITICAL
