unit_id,cycle,dataset,anomaly_score,status,top_abnormal_sensors,sensor_deviation_scores
10,62,FD002,74.5568,NORMAL,"sensor_5, sensor_6, sensor_21","1.06, 1.00, 0.92"
10,63,FD002,94.7283,WARNING,"sensor_14, sensor_15, sensor_13","1.46, 1.46, 1.45"
10,64,FD002,95.7682,WARNING,"sensor_2, sensor_12, sensor_7","1.83, 1.82, 1.81"
10,65,FD002,94.7655,WARNING,"sensor_14, sensor_13, sensor_19","1.18, 1.16, 1.16"
10,66,FD002,94.1331,WARNING,"sensor_14, sensor_15, sensor_19","0.96, 0.95, 0.95"
10,67,FD002,92.4013,WARNING,"sensor_5, sensor_6, sensor_1","1.50, 1.29, 1.13"
10,68,FD002,87.6876,WARNING,"sensor_13, sensor_19, sensor_14","0.77, 0.77, 0.76"
10,69,FD002,83.3219,NORMAL,"sensor_5, sensor_6, sensor_21","1.13, 1.04, 0.95"
10,70,FD002,97.7381,CRITICAL,"sensor_16, sensor_10, sensor_12","2.85, 2.48, 2.37"
10,71,FD002,55.7469,NORMAL,"sensor_16, sensor_10, sensor_4","1.90, 1.61, 1.21"
10,72,FD002,21.016,NORMAL,"sensor_5, sensor_1, sensor_6","0.98, 0.89, 0.89"
10,73,FD002,4.0533,NORMAL,"sensor_5, sensor_6, sensor_1","0.85, 0.80, 0.79"
10,74,FD002,30.6367,NORMAL,"sensor_2, sensor_1, sensor_3","1.07, 1.00, 0.92"
10,75,FD002,2.0908,NORMAL,"sensor_5, sensor_6, sensor_21","0.74, 0.71, 0.70"
10,76,FD002,84.3505,NORMAL,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.68"
10,77,FD002,8.127,NORMAL,sensor_1,0.55
10,78,FD002,7.9261,NORMAL,"sensor_1, sensor_4","0.55, 0.51"
10,79,FD002,16.4531,NORMAL,"sensor_16, sensor_10, sensor_4","1.45, 1.29, 0.97"
10,80,FD002,76.8132,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.85"
10,81,FD002,42.9789,NORMAL,"sensor_5, sensor_6, sensor_21","0.89, 0.84, 0.77"
10,82,FD002,86.6757,WARNING,"sensor_13, sensor_19, sensor_15","1.45, 1.45, 1.41"
10,83,FD002,87.896,WARNING,"sensor_19, sensor_13, sensor_14","1.16, 1.16, 1.13"
10,84,FD002,88.6252,WARNING,"sensor_19, sensor_13, sensor_8","0.77, 0.77, 0.69"
10,85,FD002,90.8629,WARNING,"sensor_5, sensor_6, sensor_1","1.24, 1.11, 0.96"
10,86,FD002,84.9886,NORMAL,"sensor_5, sensor_6, sensor_21","1.01, 0.93, 0.82"
10,87,FD002,83.8632,NORMAL,"sensor_5, sensor_6, sensor_1","0.89, 0.81, 0.75"
10,88,FD002,81.711,NORMAL,"sensor_13, sensor_19, sensor_18","0.62, 0.62, 0.56"
10,89,FD002,99.6633,CRITICAL,"sensor_15, sensor_19, sensor_10","1.19, 1.16, 1.16"
10,90,FD002,99.6391,CRITICAL,"sensor_14, sensor_15, sensor_9","1.22, 1.18, 1.18"
10,91,FD002,99.3006,CRITICAL,"sensor_20, sensor_21, sensor_6","1.19, 1.12, 1.12"
10,92,FD002,98.5044,CRITICAL,"sensor_20, sensor_7, sensor_6","0.96, 0.93, 0.93"
10,93,FD002,99.801,CRITICAL,"sensor_16, sensor_12, sensor_7","2.85, 2.80, 2.79"
10,94,FD002,21.2523,NORMAL,"sensor_5, sensor_6","0.55, 0.50"
10,95,FD002,19.7195,NORMAL,"sensor_5, sensor_6","0.55, 0.50"
10,96,FD002,83.4298,NORMAL,"sensor_19, sensor_13, sensor_14","1.45, 1.45, 1.41"
10,97,FD002,59.8988,NORMAL,"sensor_2, sensor_1, sensor_3","1.31, 1.17, 1.16"
10,98,FD002,74.341,NORMAL,"sensor_19, sensor_13, sensor_14","1.16, 1.16, 1.16"
10,99,FD002,48.2449,NORMAL,"sensor_2, sensor_9, sensor_17","1.07, 0.96, 0.96"
10,100,FD002,11.8752,NORMAL,"sensor_5, sensor_1, sensor_6","0.78, 0.76, 0.72"
10,101,FD002,12.357,NORMAL,"sensor_5, sensor_1, sensor_6","0.78, 0.76, 0.72"
10,102,FD002,65.1779,NORMAL,"sensor_19, sensor_13, sensor_14","1.45, 1.45, 1.44"
10,103,FD002,94.8957,WARNING,"sensor_15, sensor_19, sensor_13","1.16, 1.16, 1.16"
10,104,FD002,86.2032,WARNING,"sensor_5, sensor_6, sensor_1","1.06, 0.95, 0.91"
10,105,FD002,93.35,WARNING,"sensor_2, sensor_12, sensor_7","1.43, 1.42, 1.42"
10,106,FD002,69.6609,NORMAL,"sensor_5, sensor_6, sensor_1","1.07, 0.97, 0.95"
10,107,FD002,88.7107,WARNING,"sensor_12, sensor_7, sensor_20","1.42, 1.42, 1.41"
10,108,FD002,58.5967,NORMAL,sensor_1,0.65
10,109,FD002,96.7745,WARNING,"sensor_16, sensor_10, sensor_12","2.85, 2.52, 2.36"
10,110,FD002,14.8366,NORMAL,sensor_1,0.64
10,111,FD002,16.2708,NORMAL,"sensor_1, sensor_5","0.67, 0.52"
10,112,FD002,66.8744,NORMAL,"sensor_13, sensor_19, sensor_14","1.90, 1.90, 1.81"
10,113,FD002,31.005,NORMAL,"sensor_2, sensor_1, sensor_17","0.86, 0.83, 0.79"
10,114,FD002,66.7237,NORMAL,"sensor_16, sensor_10, sensor_7","1.90, 1.78, 1.67"
10,115,FD002,20.6514,NORMAL,"sensor_2, sensor_18, sensor_8","0.54, 0.51, 0.51"
10,116,FD002,7.3327,NORMAL,"sensor_1, sensor_5, sensor_6","0.97, 0.88, 0.84"
10,117,FD002,21.7898,NORMAL,"sensor_16, sensor_10, sensor_15","1.45, 1.18, 0.79"
10,118,FD002,22.759,NORMAL,"sensor_16, sensor_10, sensor_14","1.16, 0.96, 0.74"
10,119,FD002,26.1947,NORMAL,"sensor_16, sensor_2, sensor_1","0.62, 0.57, 0.55"
10,120,FD002,84.0975,NORMAL,"sensor_13, sensor_19, sensor_18","1.90, 1.90, 1.82"
10,121,FD002,20.8877,NORMAL,"sensor_1, sensor_5, sensor_6","1.34, 1.23, 1.10"
10,122,FD002,12.7718,NORMAL,"sensor_1, sensor_5, sensor_6","1.20, 1.11, 1.05"
10,123,FD002,25.7575,NORMAL,"sensor_16, sensor_2, sensor_1","0.62, 0.57, 0.55"
10,124,FD002,54.5248,NORMAL,"sensor_2, sensor_1, sensor_3","0.80, 0.80, 0.66"
10,125,FD002,78.9189,NORMAL,"sensor_5, sensor_6, sensor_7","2.02, 2.02, 2.00"
10,126,FD002,44.586,NORMAL,"sensor_5, sensor_6, sensor_12","1.55, 1.54, 1.53"
10,127,FD002,31.6505,NORMAL,"sensor_5, sensor_6, sensor_1","1.38, 1.33, 1.29"
10,128,FD002,22.8148,NORMAL,"sensor_16, sensor_10, sensor_14","1.45, 1.17, 0.81"
10,129,FD002,12.3124,NORMAL,"sensor_5, sensor_6, sensor_21","1.13, 1.09, 1.08"
10,130,FD002,44.9469,NORMAL,"sensor_14, sensor_16, sensor_13","0.86, 0.62, 0.61"
10,131,FD002,44.134,NORMAL,"sensor_13, sensor_14, sensor_16","0.95, 0.73, 0.62"
10,132,FD002,55.1852,NORMAL,"sensor_11, sensor_17, sensor_18","1.24, 1.22, 1.22"
10,133,FD002,63.9298,NORMAL,"sensor_16, sensor_13, sensor_14","1.16, 1.10, 1.07"
10,134,FD002,70.059,NORMAL,"sensor_4, sensor_11, sensor_12","1.20, 1.19, 1.19"
10,135,FD002,59.3166,NORMAL,"sensor_3, sensor_21, sensor_20","1.14, 1.14, 1.13"
10,136,FD002,48.7342,NORMAL,"sensor_14, sensor_16, sensor_13","0.94, 0.62, 0.61"
10,137,FD002,78.6901,NORMAL,"sensor_12, sensor_7, sensor_15","1.45, 1.45, 1.45"
10,138,FD002,89.3618,WARNING,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.60"
10,139,FD002,77.8121,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.80"
10,140,FD002,30.3354,NORMAL,"sensor_16, sensor_8, sensor_18","1.16, 0.51, 0.51"
10,141,FD002,9.4514,NORMAL,"sensor_1, sensor_5, sensor_6","1.02, 0.88, 0.81"
10,142,FD002,17.238,NORMAL,"sensor_5, sensor_1, sensor_6","1.20, 1.14, 1.12"
10,143,FD002,63.4945,NORMAL,"sensor_13, sensor_19, sensor_14","1.45, 1.45, 1.38"
10,144,FD002,23.7486,NORMAL,"sensor_1, sensor_19, sensor_13","0.74, 0.62, 0.62"
10,145,FD002,70.591,NORMAL,"sensor_13, sensor_19, sensor_14","1.16, 1.16, 1.15"
10,146,FD002,95.8128,WARNING,"sensor_7, sensor_12, sensor_20","1.80, 1.79, 1.79"
10,147,FD002,47.8897,NORMAL,"sensor_5, sensor_6, sensor_1","1.02, 0.89, 0.85"
10,148,FD002,91.1308,WARNING,"sensor_12, sensor_7, sensor_10","1.79, 1.79, 1.79"
10,149,FD002,57.3709,NORMAL,"sensor_13, sensor_19, sensor_14","1.45, 1.45, 1.43"
10,150,FD002,92.9519,WARNING,"sensor_16, sensor_12, sensor_7","1.45, 1.44, 1.44"
10,151,FD002,76.5063,NORMAL,"sensor_8, sensor_18, sensor_13","0.68, 0.68, 0.62"
10,152,FD002,89.9421,WARNING,"sensor_16, sensor_10, sensor_4","1.16, 1.12, 1.12"
10,153,FD002,54.642,NORMAL,sensor_16,0.77
10,154,FD002,95.9802,WARNING,"sensor_19, sensor_13, sensor_14","1.45, 1.45, 1.41"
10,155,FD002,58.9371,NORMAL,"sensor_16, sensor_10, sensor_14","0.95, 0.70, 0.62"
10,156,FD002,62.9755,NORMAL,"sensor_5, sensor_6, sensor_12","1.04, 1.03, 1.02"
10,157,FD002,81.7686,NORMAL,"sensor_5, sensor_1, sensor_6","1.70, 1.70, 1.57"
10,158,FD002,57.6424,NORMAL,"sensor_5, sensor_1, sensor_6","1.35, 1.34, 1.26"
10,159,FD002,43.2579,NORMAL,"sensor_1, sensor_5, sensor_6","1.20, 1.18, 1.15"
10,160,FD002,9.1985,NORMAL,"sensor_1, sensor_5, sensor_6","0.99, 0.98, 0.95"
10,161,FD002,23.1812,NORMAL,"sensor_16, sensor_2, sensor_8","0.62, 0.56, 0.53"
10,162,FD002,19.3344,NORMAL,"sensor_16, sensor_2, sensor_1","1.45, 0.73, 0.70"
10,163,FD002,0.9915,NORMAL,"sensor_1, sensor_5, sensor_6","0.83, 0.83, 0.80"
10,164,FD002,35.8414,NORMAL,"sensor_13, sensor_8, sensor_18","0.99, 0.74, 0.74"
10,165,FD002,46.6396,NORMAL,"sensor_13, sensor_3, sensor_8","0.86, 0.64, 0.60"
10,166,FD002,92.7789,WARNING,"sensor_13, sensor_15, sensor_4","0.67, 0.53, 0.52"
10,167,FD002,92.5836,WARNING,sensor_14,0.94
10,168,FD002,97.3902,CRITICAL,"sensor_16, sensor_10, sensor_14","1.90, 1.56, 1.52"
10,169,FD002,94.1015,WARNING,"sensor_16, sensor_11, sensor_10","1.45, 1.26, 1.24"
10,170,FD002,81.5175,NORMAL,"sensor_13, sensor_15, sensor_21","0.92, 0.92, 0.88"
10,171,FD002,94.799,WARNING,"sensor_14, sensor_13, sensor_4","1.40, 1.34, 1.23"
10,172,FD002,94.8678,WARNING,"sensor_15, sensor_14, sensor_13","1.34, 1.33, 1.20"
10,173,FD002,90.2323,WARNING,"sensor_13, sensor_15, sensor_11","1.03, 1.03, 0.97"
10,174,FD002,92.072,WARNING,"sensor_15, sensor_10, sensor_14","2.67, 2.62, 2.46"
10,175,FD002,95.6268,WARNING,"sensor_15, sensor_10, sensor_11","2.23, 2.02, 2.02"
10,176,FD002,96.7987,WARNING,"sensor_19, sensor_13, sensor_18","2.85, 2.85, 2.63"
10,177,FD002,47.6125,NORMAL,"sensor_1, sensor_5, sensor_16","1.56, 1.51, 1.45"
10,178,FD002,46.3755,NORMAL,"sensor_7, sensor_12, sensor_6","1.50, 1.50, 1.48"
10,179,FD002,10.4076,NORMAL,"sensor_16, sensor_1, sensor_2","1.16, 1.09, 0.88"
10,180,FD002,80.0089,NORMAL,"sensor_13, sensor_19, sensor_14","1.90, 1.90, 1.80"
10,181,FD002,10.2104,NORMAL,"sensor_1, sensor_16, sensor_5","1.02, 0.95, 0.88"
10,182,FD002,67.5775,NORMAL,"sensor_13, sensor_19, sensor_14","1.45, 1.45, 1.39"
10,183,FD002,60.9424,NORMAL,"sensor_16, sensor_8, sensor_18","1.16, 0.73, 0.73"
10,184,FD002,88.893,WARNING,"sensor_10, sensor_12, sensor_7","1.39, 1.39, 1.38"
11,1,FD002,98.1203,NORMAL,insufficient_history,
11,2,FD002,98.51,NORMAL,insufficient_history,
11,3,FD002,93.0784,NORMAL,insufficient_history,
11,4,FD002,40.2184,NORMAL,insufficient_history,
11,5,FD002,57.5364,NORMAL,insufficient_history,
11,6,FD002,26.2877,NORMAL,insufficient_history,
11,7,FD002,9.1743,NORMAL,insufficient_history,
11,8,FD002,1.9699,NORMAL,insufficient_history,
11,9,FD002,0.9561,NORMAL,insufficient_history,
11,10,FD002,56.3143,NORMAL,"sensor_13, sensor_19, sensor_14","1.90, 1.90, 1.81"
11,11,FD002,58.6283,NORMAL,"sensor_6, sensor_5, sensor_21","1.62, 1.62, 1.60"
11,12,FD002,23.6351,NORMAL,"sensor_16, sensor_10, sensor_4","1.16, 1.00, 0.78"
11,13,FD002,13.209,NORMAL,"sensor_16, sensor_10, sensor_14","0.95, 0.82, 0.65"
11,14,FD002,12.8853,NORMAL,"sensor_16, sensor_10, sensor_14","0.77, 0.67, 0.56"
11,15,FD002,19.5725,NORMAL,"sensor_5, sensor_6, sensor_21","1.32, 1.27, 1.24"
11,16,FD002,1.1403,NORMAL,"sensor_16, sensor_1, sensor_5","0.77, 0.77, 0.71"
11,17,FD002,45.3319,NORMAL,"sensor_6, sensor_5, sensor_1","1.49, 1.49, 1.49"
11,18,FD002,72.5181,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.82"
11,19,FD002,80.9204,NORMAL,"sensor_19, sensor_13, sensor_14","1.45, 1.45, 1.43"
11,20,FD002,30.739,NORMAL,"sensor_5, sensor_6, sensor_1","1.24, 1.16, 1.13"
11,21,FD002,5.1396,NORMAL,"sensor_5, sensor_6, sensor_1","1.05, 0.98, 0.96"
11,22,FD002,22.4893,NORMAL,"sensor_2, sensor_1, sensor_9","0.89, 0.83, 0.75"
11,23,FD002,3.4506,NORMAL,"sensor_5, sensor_6, sensor_1","0.85, 0.80, 0.79"
11,24,FD002,35.0899,NORMAL,"sensor_16, sensor_10, sensor_4","1.90, 1.62, 1.17"
11,25,FD002,2.4759,NORMAL,"sensor_5, sensor_6, sensor_1","0.85, 0.79, 0.79"
11,26,FD002,69.9697,NORMAL,"sensor_12, sensor_7, sensor_6","1.62, 1.62, 1.60"
11,27,FD002,8.4563,NORMAL,sensor_1,0.62
11,28,FD002,61.4446,NORMAL,"sensor_12, sensor_7, sensor_6","1.62, 1.62, 1.61"
11,29,FD002,56.065,NORMAL,"sensor_14, sensor_16, sensor_18","1.17, 0.62, 0.57"
11,30,FD002,84.0064,NORMAL,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.61"
11,31,FD002,8.5288,NORMAL,"sensor_5, sensor_1, sensor_6","1.05, 1.02, 1.02"
11,32,FD002,50.9738,NORMAL,"sensor_7, sensor_12, sensor_6","1.28, 1.28, 1.27"
11,33,FD002,27.4391,NORMAL,sensor_16,0.77
11,34,FD002,46.4183,NORMAL,"sensor_16, sensor_10, sensor_12","1.16, 1.12, 1.08"
11,35,FD002,34.8035,NORMAL,"sensor_1, sensor_5, sensor_6","1.15, 1.01, 0.97"
11,36,FD002,10.6568,NORMAL,"sensor_1, sensor_5, sensor_6","0.94, 0.83, 0.80"
11,37,FD002,21.7359,NORMAL,"sensor_16, sensor_10, sensor_14","1.16, 0.90, 0.79"
11,38,FD002,16.3805,NORMAL,sensor_16,0.62
11,39,FD002,9.5258,NORMAL,"sensor_5, sensor_6, sensor_20","1.13, 1.09, 1.06"
11,40,FD002,34.5505,NORMAL,"sensor_13, sensor_11, sensor_17","1.53, 0.89, 0.85"
11,41,FD002,50.546,NORMAL,"sensor_13, sensor_16, sensor_14","1.22, 1.16, 1.00"
11,42,FD002,39.5915,NORMAL,"sensor_20, sensor_21, sensor_5","1.13, 1.13, 1.12"
11,43,FD002,29.6397,NORMAL,"sensor_21, sensor_20, sensor_5","0.93, 0.93, 0.92"
11,44,FD002,62.371,NORMAL,"sensor_21, sensor_20, sensor_5","0.85, 0.85, 0.84"
11,45,FD002,62.5272,NORMAL,"sensor_20, sensor_5, sensor_6","0.76, 0.76, 0.76"
11,46,FD002,61.5413,NORMAL,"sensor_5, sensor_6, sensor_7","0.68, 0.68, 0.68"
11,47,FD002,99.4048,CRITICAL,"sensor_11, sensor_7, sensor_12","2.25, 2.20, 2.20"
11,48,FD002,79.2779,NORMAL,"sensor_18, sensor_8, sensor_2","1.09, 1.09, 1.09"
11,49,FD002,57.8936,NORMAL,"sensor_16, sensor_14, sensor_10","1.45, 1.34, 1.31"
11,50,FD002,56.6826,NORMAL,"sensor_16, sensor_10, sensor_15","1.16, 1.07, 0.99"
11,51,FD002,42.2813,NORMAL,"sensor_14, sensor_11, sensor_9","1.13, 0.71, 0.66"
11,52,FD002,80.1354,NORMAL,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.65"
11,53,FD002,0.1246,NORMAL,"sensor_5, sensor_6, sensor_1","0.90, 0.87, 0.86"
11,54,FD002,0.0484,NORMAL,"sensor_5, sensor_6, sensor_1","0.90, 0.87, 0.86"
11,55,FD002,0.1953,NORMAL,"sensor_5, sensor_6, sensor_1","0.90, 0.87, 0.86"
11,56,FD002,1.7504,NORMAL,"sensor_1, sensor_16, sensor_4","0.72, 0.62, 0.61"
11,57,FD002,77.8791,NORMAL,"sensor_12, sensor_7, sensor_6","2.00, 1.99, 1.98"
11,58,FD002,52.0229,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.80"
11,59,FD002,59.5528,NORMAL,"sensor_13, sensor_19, sensor_14","1.45, 1.45, 1.40"
11,60,FD002,93.0728,WARNING,"sensor_16, sensor_7, sensor_12","1.90, 1.88, 1.88"
11,61,FD002,30.0154,NORMAL,"sensor_19, sensor_13, sensor_1","0.62, 0.62, 0.57"
11,62,FD002,10.6773,NORMAL,"sensor_5, sensor_6, sensor_1","0.73, 0.69, 0.65"
11,63,FD002,62.4323,NORMAL,"sensor_19, sensor_13, sensor_14","1.45, 1.45, 1.40"
11,64,FD002,52.2406,NORMAL,"sensor_2, sensor_18, sensor_8","0.86, 0.81, 0.80"
11,65,FD002,33.8176,NORMAL,"sensor_5, sensor_6, sensor_1","1.01, 0.91, 0.89"
11,66,FD002,31.7863,NORMAL,"sensor_1, sensor_13, sensor_19","0.73, 0.62, 0.62"
11,67,FD002,71.9563,NORMAL,"sensor_14, sensor_13, sensor_19","1.18, 1.16, 1.16"
11,68,FD002,31.1241,NORMAL,"sensor_5, sensor_6, sensor_1","0.88, 0.79, 0.75"
11,69,FD002,14.1632,NORMAL,sensor_1,0.51
11,70,FD002,99.2206,CRITICAL,"sensor_16, sensor_10, sensor_12","2.85, 2.60, 2.56"
11,71,FD002,31.9072,NORMAL,"sensor_2, sensor_1, sensor_9","1.06, 0.98, 0.94"
11,72,FD002,24.3252,NORMAL,"sensor_2, sensor_3, sensor_1","0.86, 0.81, 0.80"
11,73,FD002,9.9276,NORMAL,"sensor_5, sensor_6, sensor_21","0.96, 0.93, 0.91"
11,74,FD002,12.796,NORMAL,sensor_1,0.58
11,75,FD002,25.2218,NORMAL,"sensor_16, sensor_10, sensor_4","1.90, 1.60, 1.06"
11,76,FD002,0.878,NORMAL,"sensor_1, sensor_5, sensor_2","0.75, 0.60, 0.59"
11,77,FD002,34.0724,NORMAL,"sensor_13, sensor_21, sensor_5","1.60, 0.92, 0.91"
11,78,FD002,34.93,NORMAL,"sensor_11, sensor_14, sensor_8","0.72, 0.70, 0.68"
11,79,FD002,51.915,NORMAL,"sensor_16, sensor_10, sensor_14","1.45, 1.30, 1.27"
11,80,FD002,67.5608,NORMAL,"sensor_20, sensor_5, sensor_6","1.04, 1.03, 1.02"
11,81,FD002,95.4556,WARNING,"sensor_12, sensor_7, sensor_6","2.00, 2.00, 1.98"
11,82,FD002,66.3554,NORMAL,"sensor_14, sensor_18, sensor_8","1.01, 0.90, 0.90"
11,83,FD002,50.2818,NORMAL,"sensor_14, sensor_16, sensor_10","1.19, 1.16, 1.06"
11,84,FD002,82.9833,NORMAL,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.63"
11,85,FD002,10.7963,NORMAL,"sensor_16, sensor_10, sensor_4","1.16, 1.05, 0.80"
11,86,FD002,37.4542,NORMAL,"sensor_6, sensor_7, sensor_12","1.43, 1.42, 1.42"
11,87,FD002,32.6476,NORMAL,"sensor_5, sensor_6, sensor_1","1.31, 1.26, 1.24"
11,88,FD002,19.0461,NORMAL,"sensor_16, sensor_10","0.95, 0.53"
11,89,FD002,21.0104,NORMAL,"sensor_1, sensor_5, sensor_6","1.21, 1.20, 1.15"
11,90,FD002,15.2291,NORMAL,sensor_16,0.77
11,91,FD002,12.0519,NORMAL,"sensor_1, sensor_5, sensor_6","1.24, 1.23, 1.18"
11,92,FD002,54.0337,NORMAL,"sensor_13, sensor_19, sensor_14","1.90, 1.90, 1.82"
11,93,FD002,49.8893,NORMAL,"sensor_19, sensor_13, sensor_14","1.45, 1.45, 1.40"
11,94,FD002,4.961,NORMAL,"sensor_5, sensor_1, sensor_6","0.95, 0.93, 0.89"
11,95,FD002,62.1012,NORMAL,"sensor_19, sensor_13, sensor_14","1.45, 1.45, 1.42"
11,96,FD002,81.231,NORMAL,"sensor_13, sensor_19, sensor_15","0.62, 0.62, 0.61"
11,97,FD002,82.5518,NORMAL,"sensor_15, sensor_13, sensor_19","0.65, 0.62, 0.62"
11,98,FD002,94.879,WARNING,"sensor_5, sensor_6, sensor_21","0.96, 0.90, 0.81"
11,99,FD002,97.7957,CRITICAL,"sensor_13, sensor_19, sensor_14","1.16, 1.16, 1.16"
11,100,FD002,98.8932,CRITICAL,"sensor_2, sensor_12, sensor_7","1.09, 1.07, 1.06"
11,101,FD002,99.481,CRITICAL,"sensor_17, sensor_15, sensor_10","0.99, 0.97, 0.95"
11,102,FD002,98.7983,CRITICAL,"sensor_2, sensor_3, sensor_4","0.97, 0.95, 0.92"
11,103,FD002,97.4702,CRITICAL,"sensor_2, sensor_12, sensor_7","0.78, 0.78, 0.71"
11,104,FD002,99.6559,CRITICAL,"sensor_12, sensor_7, sensor_21","2.67, 2.67, 2.64"
11,105,FD002,99.3285,CRITICAL,"sensor_16, sensor_10, sensor_7","2.85, 2.60, 2.59"
11,106,FD002,77.6484,NORMAL,"sensor_16, sensor_10, sensor_7","1.90, 1.80, 1.80"
11,107,FD002,8.3986,NORMAL,"sensor_5, sensor_6, sensor_20","0.95, 0.89, 0.84"
11,108,FD002,63.7382,NORMAL,"sensor_16, sensor_10, sensor_21","1.45, 1.39, 1.39"
11,109,FD002,11.4678,NORMAL,"sensor_1, sensor_5, sensor_6","0.79, 0.71, 0.69"
11,110,FD002,19.4907,NORMAL,"sensor_5, sensor_6, sensor_20","1.00, 0.97, 0.95"
11,111,FD002,60.6038,NORMAL,"sensor_16, sensor_14, sensor_10","1.16, 1.16, 0.93"
11,112,FD002,60.5331,NORMAL,"sensor_16, sensor_14, sensor_10","0.95, 0.89, 0.76"
11,113,FD002,52.088,NORMAL,"sensor_14, sensor_16, sensor_15","1.18, 0.95, 0.77"
11,114,FD002,77.8902,NORMAL,"sensor_13, sensor_3, sensor_21","1.56, 1.17, 1.15"
11,115,FD002,37.3072,NORMAL,"sensor_21, sensor_5, sensor_20","0.96, 0.94, 0.94"
11,116,FD002,38.7489,NORMAL,"sensor_13, sensor_14, sensor_11","1.06, 0.89, 0.79"
11,117,FD002,58.2191,NORMAL,"sensor_13, sensor_14, sensor_18","1.28, 0.95, 0.74"
11,118,FD002,81.2738,NORMAL,"sensor_1, sensor_8, sensor_18","0.98, 0.98, 0.98"
11,119,FD002,78.3013,NORMAL,"sensor_1, sensor_8, sensor_18","0.80, 0.80, 0.80"
11,120,FD002,84.451,NORMAL,"sensor_15, sensor_16, sensor_14","1.51, 1.45, 1.41"
11,121,FD002,76.2663,NORMAL,"sensor_13, sensor_11, sensor_17","1.43, 1.13, 1.10"
11,122,FD002,95.1562,WARNING,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.69"
11,123,FD002,53.684,NORMAL,"sensor_2, sensor_1, sensor_3","0.96, 0.94, 0.87"
11,124,FD002,85.4369,WARNING,"sensor_13, sensor_19, sensor_14","1.90, 1.90, 1.83"
11,125,FD002,85.9484,WARNING,"sensor_13, sensor_19, sensor_14","1.45, 1.45, 1.43"
11,126,FD002,67.6091,NORMAL,"sensor_2, sensor_1, sensor_9","0.79, 0.78, 0.74"
11,127,FD002,71.6438,NORMAL,"sensor_5, sensor_6, sensor_1","1.89, 1.64, 1.51"
11,128,FD002,54.1454,NORMAL,"sensor_5, sensor_6, sensor_1","1.45, 1.30, 1.21"
11,129,FD002,44.5618,NORMAL,"sensor_1, sensor_5, sensor_13","0.81, 0.63, 0.62"
11,130,FD002,98.5212,CRITICAL,"sensor_16, sensor_10, sensor_7","2.85, 2.46, 2.39"
11,131,FD002,24.0202,NORMAL,"sensor_1, sensor_13, sensor_19","0.74, 0.62, 0.62"
11,132,FD002,71.4931,NORMAL,"sensor_16, sensor_10, sensor_12","1.90, 1.76, 1.71"
11,133,FD002,60.4829,NORMAL,"sensor_19, sensor_13, sensor_14","1.45, 1.45, 1.42"
11,134,FD002,9.1501,NORMAL,"sensor_1, sensor_5, sensor_6","0.67, 0.56, 0.51"
11,135,FD002,55.0698,NORMAL,"sensor_13, sensor_19, sensor_14","1.90, 1.90, 1.81"
11,136,FD002,8.4377,NORMAL,"sensor_5, sensor_6, sensor_20","0.79, 0.74, 0.70"
11,137,FD002,9.8235,NORMAL,"sensor_5, sensor_6, sensor_20","0.79, 0.74, 0.71"
11,138,FD002,9.5724,NORMAL,"sensor_5, sensor_6, sensor_21","0.79, 0.74, 0.71"
11,139,FD002,64.0507,NORMAL,"sensor_19, sensor_13, sensor_14","1.45, 1.45, 1.39"
11,140,FD002,37.75,NORMAL,"sensor_13, sensor_19","0.62, 0.62"
11,141,FD002,54.6383,NORMAL,"sensor_2, sensor_1, sensor_9","1.30, 1.16, 1.14"
11,142,FD002,93.5434,WARNING,"sensor_19, sensor_13, sensor_15","0.62, 0.62, 0.62"
11,143,FD002,93.0114,WARNING,none,
11,144,FD002,94.3916,WARNING,"sensor_16, sensor_10, sensor_7","2.85, 2.52, 2.15"
11,145,FD002,75.8645,NORMAL,"sensor_2, sensor_1, sensor_3","1.44, 1.44, 1.27"
11,146,FD002,85.3197,WARNING,"sensor_13, sensor_19, sensor_14","1.90, 1.90, 1.85"
11,147,FD002,78.8073,NORMAL,"sensor_15, sensor_19, sensor_13","1.46, 1.45, 1.45"
11,148,FD002,80.9539,NORMAL,"sensor_16, sensor_10, sensor_7","1.90, 1.70, 1.45"
11,149,FD002,25.9659,NORMAL,"sensor_5, sensor_1, sensor_6","0.97, 0.97, 0.86"
11,150,FD002,74.741,NORMAL,"sensor_19, sensor_13, sensor_18","1.45, 1.45, 1.41"
11,151,FD002,47.9101,NORMAL,"sensor_5, sensor_6, sensor_21","1.44, 1.29, 1.12"
11,152,FD002,90.9857,WARNING,"sensor_6, sensor_5, sensor_12","2.07, 2.06, 2.04"
