dataset,engine_id,actual_RUL,predicted_RUL,error,cycle,health_score,anomaly_score,anomaly_status,risk_level,priority_score,maintenance_priority,maintenance_recommendation,top_abnormal_sensors
FD002,29,83.0,109.38039,26.380386352539062,151,87.87,19.779,NORMAL,LOW,13.22,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 109.4 cycles.,"sensor_10, sensor_16, sensor_4"
FD002,35,63.0,98.66511,35.66510772705078,196,85.78,5.9209,NORMAL,LOW,13.04,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 98.7 cycles.,"sensor_5, sensor_6, sensor_20"
FD002,27,126.0,147.47614,21.47613525390625,176,90.36,32.1397,NORMAL,LOW,12.86,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 147.5 cycles.,"sensor_5, sensor_6, sensor_21"
FD002,128,108.0,108.622246,0.6222457885742188,303,88.03,17.7645,NORMAL,LOW,12.79,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 108.6 cycles.,"sensor_10, sensor_14, sensor_15"
FD004,92,73.0,121.09787,48.097869873046875,191,90.57,31.4454,NORMAL,LOW,12.58,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 121.1 cycles.,"sensor_10, sensor_16, sensor_4"
FD004,211,108.0,163.93161,55.931610107421875,146,90.6,31.3328,NORMAL,LOW,12.53,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 163.9 cycles.,"sensor_5, sensor_6, sensor_1"
FD002,165,155.0,155.42238,0.4223785400390625,165,90.76,30.8153,NORMAL,LOW,12.33,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 155.4 cycles.,"sensor_16, sensor_1, sensor_2"
FD004,245,131.0,231.76051,100.76051330566406,205,90.8,30.6732,NORMAL,LOW,12.27,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 231.8 cycles.,"sensor_10, sensor_14, sensor_16"
FD002,238,134.0,134.15192,0.15191650390625,156,90.83,30.566,NORMAL,LOW,12.23,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 134.2 cycles.,"sensor_19, sensor_13, sensor_1"
FD002,223,151.0,232.22983,81.22982788085938,218,91.05,29.848,NORMAL,LOW,11.94,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 232.2 cycles.,"sensor_5, sensor_6, sensor_1"
FD004,33,147.0,169.6104,22.610397338867188,201,91.06,29.7997,NORMAL,LOW,11.92,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 169.6 cycles.,"sensor_5, sensor_6, sensor_1"
FD002,136,87.0,102.75659,15.756591796875,160,87.52,8.0693,NORMAL,LOW,11.85,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 102.8 cycles.,"sensor_5, sensor_6, sensor_21"
FD004,85,115.0,158.5952,43.59519958496094,277,91.18,29.3882,NORMAL,LOW,11.76,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 158.6 cycles.,"sensor_10, sensor_16, sensor_4"
FD004,129,120.0,120.69294,0.6929397583007812,190,91.19,29.3817,NORMAL,LOW,11.75,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 120.7 cycles.,"sensor_10, sensor_16, sensor_4"
FD004,241,176.0,161.5313,-14.468704223632812,332,91.22,29.2674,NORMAL,LOW,11.71,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 161.5 cycles.,"sensor_1, sensor_5, sensor_16"
FD004,109,126.0,249.66786,123.66786193847656,325,91.36,28.7972,NORMAL,LOW,11.52,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 249.7 cycles.,"sensor_5, sensor_6, sensor_1"
FD002,167,96.0,131.00792,35.00791931152344,232,91.4,28.6519,NORMAL,LOW,11.46,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 131.0 cycles.,"sensor_10, sensor_16, sensor_14"
FD002,113,151.0,176.3766,25.37660217285156,232,91.56,28.1181,NORMAL,LOW,11.25,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 176.4 cycles.,"sensor_5, sensor_6, sensor_1"
FD004,215,145.0,140.43626,-4.5637359619140625,361,91.71,27.6233,NORMAL,LOW,11.05,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 140.4 cycles.,"sensor_5, sensor_1, sensor_6"
FD004,28,124.0,218.56763,94.567626953125,202,91.74,27.5188,NORMAL,LOW,11.01,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 218.6 cycles.,"sensor_5, sensor_6, sensor_1"
FD002,34,173.0,169.18515,-3.814849853515625,205,91.81,27.3126,NORMAL,LOW,10.93,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 169.2 cycles.,"sensor_10, sensor_16, sensor_14"
FD004,117,75.0,106.10196,31.101959228515625,342,89.1,9.2965,NORMAL,LOW,10.67,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 106.1 cycles.,"sensor_5, sensor_1, sensor_6"
FD001,59,114.0,145.74088,31.740875244140625,231,92.02,26.6104,NORMAL,LOW,10.64,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 145.7 cycles.,"sensor_7, sensor_8, sensor_12"
FD002,224,145.0,190.94357,45.943572998046875,174,92.07,26.4235,NORMAL,LOW,10.57,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 190.9 cycles.,sensor_16
FD002,125,179.0,123.00544,-55.99456024169922,168,92.27,25.7538,NORMAL,LOW,10.3,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 123.0 cycles.,"sensor_5, sensor_6, sensor_1"
FD004,196,89.0,135.72417,46.72416687011719,174,92.39,25.3702,NORMAL,LOW,10.15,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 135.7 cycles.,"sensor_5, sensor_1, sensor_6"
FD002,28,138.0,168.53474,30.534744262695312,200,92.5,25.006,NORMAL,LOW,10.0,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 168.5 cycles.,"sensor_10, sensor_14, sensor_15"
FD002,69,115.0,122.32304,7.323036193847656,136,92.51,24.9744,NORMAL,LOW,9.99,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 122.3 cycles.,"sensor_5, sensor_6, sensor_21"
FD001,47,135.0,113.78368,-21.21631622314453,214,91.28,16.9793,NORMAL,LOW,9.9,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 113.8 cycles.,"sensor_17, sensor_11, sensor_4"
FD004,133,126.0,209.97238,83.97238159179688,489,92.59,24.7139,NORMAL,LOW,9.89,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 210.0 cycles.,"sensor_5, sensor_1, sensor_6"
FD002,241,167.0,192.36607,25.36607360839844,183,92.67,24.4461,NORMAL,LOW,9.78,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 192.4 cycles.,"sensor_10, sensor_16, sensor_14"
FD004,72,176.0,182.73285,6.73284912109375,308,92.9,23.6706,NORMAL,LOW,9.47,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 182.7 cycles.,"sensor_10, sensor_16, sensor_4"
FD002,184,191.0,155.39291,-35.607086181640625,171,93.73,20.8914,NORMAL,LOW,8.36,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 155.4 cycles.,"sensor_5, sensor_6, sensor_1"
FD004,141,130.0,209.53494,79.53494262695312,199,93.8,20.6616,NORMAL,LOW,8.26,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 209.5 cycles.,"sensor_5, sensor_1, sensor_6"
FD002,197,132.0,160.56015,28.560150146484375,154,93.85,20.5008,NORMAL,LOW,8.2,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 160.6 cycles.,"sensor_10, sensor_16, sensor_15"
FD004,52,151.0,291.49936,140.49935913085938,357,93.97,20.0934,NORMAL,LOW,8.04,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 291.5 cycles.,"sensor_5, sensor_6, sensor_21"
FD002,12,73.0,127.177666,54.17766571044922,249,94.06,19.7995,NORMAL,LOW,7.92,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 127.2 cycles.,"sensor_10, sensor_15, sensor_4"
FD002,214,172.0,124.445625,-47.55437469482422,146,94.15,19.5019,NORMAL,LOW,7.8,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 124.4 cycles.,"sensor_5, sensor_1, sensor_6"
FD004,146,100.0,220.21565,120.21565246582033,303,94.15,19.4926,NORMAL,LOW,7.8,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 220.2 cycles.,"sensor_10, sensor_14, sensor_4"
FD002,54,106.0,138.1878,32.18780517578125,199,94.53,18.2388,NORMAL,LOW,7.3,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 138.2 cycles.,"sensor_5, sensor_1, sensor_6"
FD004,167,109.0,155.06644,46.066436767578125,263,95.09,16.3595,NORMAL,LOW,6.54,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 155.1 cycles.,"sensor_10, sensor_16, sensor_4"
FD004,87,94.0,133.2956,39.29559326171875,259,95.16,16.1276,NORMAL,LOW,6.45,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 133.3 cycles.,"sensor_16, sensor_1, sensor_5"
FD002,178,144.0,125.89968,-18.100318908691406,148,95.18,16.0513,NORMAL,LOW,6.42,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 125.9 cycles.,"sensor_10, sensor_16, sensor_4"
FD002,215,101.0,111.96001,10.960006713867188,226,93.58,5.7683,NORMAL,LOW,6.33,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 112.0 cycles.,"sensor_5, sensor_1, sensor_6"
FD002,93,183.0,120.21229,-62.78771209716797,189,95.4,15.3295,NORMAL,LOW,6.13,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 120.2 cycles.,"sensor_5, sensor_6, sensor_20"
FD002,194,122.0,151.14734,29.1473388671875,148,95.52,14.9203,NORMAL,LOW,5.97,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 151.1 cycles.,"sensor_10, sensor_16, sensor_4"
FD002,187,158.0,129.00095,-28.999053955078125,168,95.7,14.3455,NORMAL,LOW,5.74,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 129.0 cycles.,"sensor_5, sensor_6, sensor_21"
FD004,11,143.0,226.69678,83.69677734375,301,95.86,13.7912,NORMAL,LOW,5.52,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 226.7 cycles.,"sensor_5, sensor_6, sensor_20"
FD002,57,123.0,170.34258,47.34257507324219,140,95.93,13.5531,NORMAL,LOW,5.42,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 170.3 cycles.,"sensor_10, sensor_16, sensor_4"
FD002,135,167.0,163.24776,-3.752243041992187,294,96.06,13.1345,NORMAL,LOW,5.25,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 163.2 cycles.,"sensor_5, sensor_1, sensor_6"
FD002,66,121.0,133.71614,12.716140747070312,170,96.35,12.1635,NORMAL,LOW,4.87,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 133.7 cycles.,"sensor_5, sensor_1, sensor_6"
FD002,220,121.0,159.87555,38.87554931640625,234,96.46,11.8138,NORMAL,LOW,4.73,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 159.9 cycles.,"sensor_5, sensor_1, sensor_6"
FD002,81,141.0,133.56691,-7.4330902099609375,288,96.72,10.9303,NORMAL,LOW,4.37,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 133.6 cycles.,"sensor_5, sensor_6, sensor_1"
FD004,137,159.0,122.77813,-36.22187042236328,225,96.76,10.8165,NORMAL,LOW,4.33,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 122.8 cycles.,"sensor_5, sensor_1, sensor_6"
FD002,255,122.0,115.76106,-6.2389373779296875,340,96.03,4.9908,NORMAL,LOW,4.12,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 115.8 cycles.,"sensor_5, sensor_6, sensor_21"
FD002,205,134.0,172.8913,38.89129638671875,198,96.96,10.1471,NORMAL,LOW,4.06,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 172.9 cycles.,"sensor_16, sensor_1, sensor_2"
FD002,118,150.0,119.17762,-30.82238006591797,344,96.79,9.085,NORMAL,LOW,4.05,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 119.2 cycles.,"sensor_5, sensor_6, sensor_21"
FD004,55,157.0,178.68153,21.68153381347656,344,97.01,9.9577,NORMAL,LOW,3.98,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 178.7 cycles.,"sensor_5, sensor_6, sensor_20"
FD002,246,152.0,127.602554,-24.397445678710938,194,97.19,9.3547,NORMAL,LOW,3.74,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 127.6 cycles.,"sensor_5, sensor_6, sensor_1"
FD004,207,116.0,133.15453,17.154525756835938,379,97.26,9.1397,NORMAL,LOW,3.66,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 133.2 cycles.,"sensor_5, sensor_6, sensor_1"
FD004,46,134.0,158.82066,24.82066345214844,321,97.28,9.0695,NORMAL,LOW,3.63,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 158.8 cycles.,"sensor_5, sensor_1, sensor_6"
FD002,154,103.0,135.33217,32.33216857910156,193,97.38,8.7297,NORMAL,LOW,3.49,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 135.3 cycles.,"sensor_1, sensor_5, sensor_16"
FD004,182,116.0,158.75887,42.75886535644531,205,97.65,7.8434,NORMAL,LOW,3.14,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 158.8 cycles.,"sensor_5, sensor_1, sensor_6"
FD004,7,94.0,135.09494,41.094940185546875,221,97.67,7.765,NORMAL,LOW,3.11,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 135.1 cycles.,"sensor_5, sensor_6, sensor_1"
FD004,17,162.0,119.86576,-42.134239196777344,151,97.67,7.5169,NORMAL,LOW,3.07,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 119.9 cycles.,"sensor_16, sensor_1, sensor_2"
FD004,128,126.0,146.29312,20.293121337890625,248,97.88,7.076,NORMAL,LOW,2.83,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 146.3 cycles.,"sensor_5, sensor_6, sensor_1"
FD004,53,142.0,155.05255,13.05255126953125,304,97.94,6.8507,NORMAL,LOW,2.74,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 155.1 cycles.,"sensor_16, sensor_1, sensor_5"
FD001,16,84.0,123.83423,39.834228515625,209,98.02,6.6017,NORMAL,LOW,2.64,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 123.8 cycles.,"sensor_11, sensor_17, sensor_20"
FD004,163,95.0,121.63616,26.63616180419922,285,98.12,6.2826,NORMAL,LOW,2.51,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 121.6 cycles.,"sensor_5, sensor_6, sensor_1"
FD002,149,165.0,137.06062,-27.939376831054688,289,98.13,6.2445,NORMAL,LOW,2.5,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 137.1 cycles.,"sensor_5, sensor_6, sensor_21"
FD004,57,97.0,177.57558,80.57557678222656,193,98.22,5.9201,NORMAL,LOW,2.37,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 177.6 cycles.,"sensor_5, sensor_6, sensor_20"
FD002,221,139.0,150.79025,11.790252685546877,178,98.23,5.8837,NORMAL,LOW,2.35,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 150.8 cycles.,"sensor_5, sensor_6, sensor_1"
FD004,16,160.0,163.46515,3.46514892578125,184,98.24,5.8613,NORMAL,LOW,2.34,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 163.5 cycles.,"sensor_5, sensor_6, sensor_1"
FD004,125,184.0,206.37126,22.371261596679688,239,98.32,5.6034,NORMAL,LOW,2.24,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 206.4 cycles.,"sensor_5, sensor_6, sensor_20"
FD002,123,180.0,126.03267,-53.96733093261719,226,98.47,5.1154,NORMAL,LOW,2.05,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 126.0 cycles.,"sensor_5, sensor_6, sensor_21"
FD002,126,124.0,125.59992,1.5999221801757812,199,98.49,5.0354,NORMAL,LOW,2.01,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 125.6 cycles.,"sensor_1, sensor_5, sensor_6"
FD004,178,106.0,149.64198,43.64198303222656,170,98.51,4.9633,NORMAL,LOW,1.99,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 149.6 cycles.,"sensor_5, sensor_1, sensor_6"
FD003,6,99.0,134.3839,35.38389587402344,278,98.51,4.9717,NORMAL,LOW,1.99,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 134.4 cycles.,"sensor_13, sensor_8, sensor_3"
FD004,34,126.0,125.04107,-0.9589309692382812,276,98.74,4.1895,NORMAL,LOW,1.68,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 125.0 cycles.,"sensor_5, sensor_6, sensor_1"
FD003,28,144.0,149.6328,5.6327972412109375,200,98.83,3.8997,NORMAL,LOW,1.56,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 149.6 cycles.,"sensor_2, sensor_12, sensor_14"
FD004,189,56.0,135.4454,79.44540405273438,239,98.98,3.3943,NORMAL,LOW,1.36,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 135.4 cycles.,"sensor_5, sensor_6, sensor_20"
FD003,22,119.0,170.943,51.9429931640625,192,98.98,3.3859,NORMAL,LOW,1.35,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 170.9 cycles.,"sensor_4, sensor_12, sensor_21"
FD004,148,145.0,144.44633,-0.5536651611328125,193,98.99,3.3796,NORMAL,LOW,1.35,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 144.4 cycles.,"sensor_5, sensor_6, sensor_20"
FD004,191,178.0,236.63336,58.63336181640625,297,99.05,3.1625,NORMAL,LOW,1.27,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 236.6 cycles.,"sensor_5, sensor_6, sensor_1"
FD001,73,131.0,149.31955,18.319549560546875,213,99.09,3.0246,NORMAL,LOW,1.21,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 149.3 cycles.,"sensor_15, sensor_13, sensor_17"
FD004,228,189.0,205.19641,16.1964111328125,279,99.2,2.6694,NORMAL,LOW,1.07,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 205.2 cycles.,"sensor_16, sensor_1, sensor_5"
FD004,6,78.0,167.7663,89.76629638671875,331,99.28,2.3984,NORMAL,LOW,0.96,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 167.8 cycles.,"sensor_5, sensor_6, sensor_1"
FD002,191,148.0,120.078705,-27.921295166015625,219,99.44,1.8769,NORMAL,LOW,0.75,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 120.1 cycles.,"sensor_5, sensor_1, sensor_6"
FD004,19,194.0,270.61807,76.61807250976562,210,99.44,1.8515,NORMAL,LOW,0.74,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 270.6 cycles.,"sensor_5, sensor_6, sensor_1"
FD002,46,112.0,128.14333,16.143325805664062,201,99.81,0.6194,NORMAL,LOW,0.25,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 128.1 cycles.,"sensor_5, sensor_6, sensor_21"
